path,filename,canvas_w,canvas_h,canvas_area,canvas_tiles_w,canvas_tiles_h,canvas_multiple_of_tile,visible_left,visible_top,visible_right_exclusive,visible_bottom_exclusive,visible_w,visible_h,visible_bbox_area,visible_tiles_w_ceil,visible_tiles_h_ceil,transparent_pixel_count,transparent_pixel_pct,bbox_empty_pct,margin_left,margin_top,margin_right,margin_bottom,max_margin_px,max_margin_tiles,parsed_dim_hint,parsed_frame_hint,suggested_trim_canvas_w,suggested_trim_canvas_h,suggested_trim_tiles_w,suggested_trim_tiles_h,issues,suspicious
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__fast_01__e__3f__96.png,operator__fx__unarmed__fast_01__e__3f__96.png,288,96,27648,9.0,3.0,True,154,51,236,60,82,9,738,3,1,27525,0.9956,0.9733,154,51,52,36,154,4.812,,3f__96,96,32,3,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__fast_recovery_01__n__2f__96.png,operator__fx__unarmed__fast_recovery_01__n__2f__96.png,192,96,18432,6.0,3.0,True,113,11,162,36,49,25,1225,2,1,17990,0.976,0.9335,113,11,30,60,113,3.531,,2f__96,64,32,2,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/curated/overlay/unarmed/fast_attack_west_fx.png,fast_attack_west_fx.png,480,96,46080,15.0,3.0,True,150,40,416,59,266,19,5054,9,1,45855,0.9951,0.8903,150,40,64,37,150,4.688,,,288,32,9,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__light_hitreact_01__s__3f__96.png,operator__fx__unarmed__light_hitreact_01__s__3f__96.png,288,96,27648,9.0,3.0,True,33,16,159,44,126,28,3528,4,1,27469,0.9935,0.8724,33,16,129,52,129,4.031,,3f__96,128,32,4,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__fast_01__w__5f__96.png,operator__fx__unarmed__fast_01__w__5f__96.png,480,96,46080,15.0,3.0,True,150,40,425,62,275,22,6050,9,1,45858,0.9952,0.8687,150,40,55,34,150,4.688,,5f__96,288,32,9,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/curated/overlay/unarmed/fast_attack_east_fx.png,fast_attack_east_fx.png,480,96,46080,15.0,3.0,True,131,40,469,59,338,19,6422,11,1,45855,0.9951,0.8606,131,40,11,37,131,4.094,,,352,32,11,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__fast_01__e__5f__96.png,operator__fx__unarmed__fast_01__e__5f__96.png,480,96,46080,15.0,3.0,True,131,40,469,59,338,19,6422,11,1,45855,0.9951,0.8606,131,40,11,37,131,4.094,,5f__96,352,32,11,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
tiles/interiors/runtime/threshold_metal_vertical_32.png,threshold_metal_vertical_32.png,32,32,1024,1.0,1.0,True,13,0,19,32,6,32,192,1,1,832,0.8125,0.8125,13,0,13,0,13,0.406,,,32,32,1,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/idle/operator_idle_main1.png,operator_idle_main1.png,96,96,9216,3.0,3.0,True,33,20,62,81,29,61,1769,1,2,8090,0.8778,0.8081,33,20,34,15,34,1.062,,,32,64,1,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main2.png,operator_idle_main2.png,96,96,9216,3.0,3.0,True,33,20,62,81,29,61,1769,1,2,8090,0.8778,0.8081,33,20,34,15,34,1.062,,,32,64,1,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main3.png,operator_idle_main3.png,96,96,9216,3.0,3.0,True,33,20,62,81,29,61,1769,1,2,8090,0.8778,0.8081,33,20,34,15,34,1.062,,,32,64,1,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main4.png,operator_idle_main4.png,96,96,9216,3.0,3.0,True,33,22,65,83,32,61,1952,1,2,8103,0.8792,0.7882,33,22,31,13,33,1.031,,,32,64,1,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main5.png,operator_idle_main5.png,96,96,9216,3.0,3.0,True,33,22,65,83,32,61,1952,1,2,8103,0.8792,0.7882,33,22,31,13,33,1.031,,,32,64,1,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/ranged_2h/operator_body_ranged_2h_stance1.png,operator_body_ranged_2h_stance1.png,96,96,9216,3.0,3.0,True,33,21,64,84,31,63,1953,1,2,7986,0.8665,0.7881,33,21,32,12,33,1.031,,,32,64,1,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/curated/weapon/ranged_2h/carbine_rifle_mk1/operator__weapon__ranged_2h__run_01__w__5f__96.png,operator__weapon__ranged_2h__run_01__w__5f__96.png,480,96,46080,15.0,3.0,True,15,37,441,60,426,23,9798,14,1,43656,0.9474,0.7874,15,37,39,36,39,1.219,,5f__96,448,32,14,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/curated/weapon/ranged_2h/carbine_rifle_mk1/operator__weapon__ranged_2h__run_01__e__5f__96.png,operator__weapon__ranged_2h__run_01__e__5f__96.png,480,96,46080,15.0,3.0,True,38,37,466,60,428,23,9844,14,1,43656,0.9474,0.7864,38,37,14,36,38,1.188,,5f__96,448,32,14,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/ranged_2h/operator_body_ranged_2h_stance3.png,operator_body_ranged_2h_stance3.png,96,96,9216,3.0,3.0,True,32,20,64,82,32,62,1984,1,2,7964,0.8641,0.7847,32,20,32,14,32,1.0,,,32,64,1,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/default/operator_body_default_run5.png,operator_body_default_run5.png,96,96,9216,3.0,3.0,True,29,23,64,80,35,57,1995,2,2,8022,0.8704,0.7835,29,23,32,16,32,1.0,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main_alternate2.png,operator_idle_main_alternate2.png,96,96,9216,3.0,3.0,True,36,22,70,81,34,59,2006,2,2,8188,0.8885,0.7823,36,22,26,15,36,1.125,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main_alternate3.png,operator_idle_main_alternate3.png,96,96,9216,3.0,3.0,True,36,22,70,81,34,59,2006,2,2,8188,0.8885,0.7823,36,22,26,15,36,1.125,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main_alternate1.png,operator_idle_main_alternate1.png,96,96,9216,3.0,3.0,True,35,22,70,81,35,59,2065,2,2,8162,0.8856,0.7759,35,22,26,15,35,1.094,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main_alternate5.png,operator_idle_main_alternate5.png,96,96,9216,3.0,3.0,True,35,22,70,81,35,59,2065,2,2,8168,0.8863,0.7759,35,22,26,15,35,1.094,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/idle/operator_idle_main_alternate4.png,operator_idle_main_alternate4.png,96,96,9216,3.0,3.0,True,34,22,70,81,36,59,2124,2,2,8166,0.8861,0.7695,34,22,26,15,34,1.062,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/ranged_2h/operator_body_ranged_2h_run2.png,operator_body_ranged_2h_run2.png,96,96,9216,3.0,3.0,True,31,18,65,81,34,63,2142,2,2,8050,0.8735,0.7676,31,18,31,15,31,0.969,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/body/ranged_2h/operator_body_ranged_2h_fire_loop-sheet1.png,operator_body_ranged_2h_fire_loop-sheet1.png,96,96,9216,3.0,3.0,True,28,19,64,83,36,64,2304,2,2,7966,0.8644,0.75,28,19,32,13,32,1.0,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
tiles/interiors/runtime/threshold_metal_horizontal_32.png,threshold_metal_horizontal_32.png,32,32,1024,1.0,1.0,True,0,12,32,20,32,8,256,1,1,768,0.75,0.75,0,12,0,12,12,0.375,,,32,32,1,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/body/default/operator_body_default_run3.png,operator_body_default_run3.png,96,96,9216,3.0,3.0,True,27,20,65,81,38,61,2318,2,2,7881,0.8551,0.7485,27,20,31,15,31,0.969,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/body/melee_2h/operator_body_melee_2h_block_hold.png,operator_body_melee_2h_block_hold.png,96,96,9216,3.0,3.0,True,28,16,63,83,35,67,2345,2,3,8043,0.8727,0.7456,28,16,33,13,33,1.031,,,64,96,2,3,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/curated/body/melee_2h/block_hold_body_1f.png,block_hold_body_1f.png,96,96,9216,3.0,3.0,True,28,16,63,83,35,67,2345,2,3,8043,0.8727,0.7456,28,16,33,13,33,1.031,,,64,96,2,3,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/live_review/body/operator_body_melee_2h_block_hold.png,operator_body_melee_2h_block_hold.png,96,96,9216,3.0,3.0,True,28,16,63,83,35,67,2345,2,3,8043,0.8727,0.7456,28,16,33,13,33,1.031,,,64,96,2,3,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__fast_01__s__6f__96.png,operator__fx__unarmed__fast_01__s__6f__96.png,576,96,55296,18.0,3.0,True,116,27,537,61,421,34,14314,14,2,54773,0.9905,0.7411,116,27,39,35,116,3.625,,6f__96,448,64,14,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/melee/operator__fx__melee__light_01__s__6f__96.png,operator__fx__melee__light_01__s__6f__96.png,576,96,55296,18.0,3.0,True,117,25,539,59,422,34,14348,14,2,55119,0.9968,0.7405,117,25,37,37,117,3.656,,6f__96,448,64,14,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/curated/overlay/melee_2h/block_hold_weapon_1f.png,block_hold_weapon_1f.png,96,96,9216,3.0,3.0,True,32,24,77,78,45,54,2430,2,2,8966,0.9729,0.7363,32,24,19,18,32,1.0,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/live_review/overlays/fallen_star_katana__melee_2h__block_hold_weapon.png,fallen_star_katana__melee_2h__block_hold_weapon.png,96,96,9216,3.0,3.0,True,32,24,77,78,45,54,2430,2,2,8966,0.9729,0.7363,32,24,19,18,32,1.0,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/ranged_2h/operator_body_ranged_2h_fire_loop-sheet2.png,operator_body_ranged_2h_fire_loop-sheet2.png,96,96,9216,3.0,3.0,True,28,18,68,82,40,64,2560,2,2,7957,0.8634,0.7222,28,18,28,14,28,0.875,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/body/default/operator_body_default_run2.png,operator_body_default_run2.png,96,96,9216,3.0,3.0,True,22,20,63,83,41,63,2583,2,2,7788,0.8451,0.7197,22,20,33,13,33,1.031,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__heavy_01__w__7f__96.png,operator__fx__unarmed__heavy_01__w__7f__96.png,672,96,64512,21.0,3.0,True,40,27,546,63,506,36,18216,16,2,63927,0.9909,0.7176,40,27,126,33,126,3.938,,7f__96,512,64,16,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
runtime/sundered_keep/props/prop_wall_low/prop_low_garden_wall_01.png,prop_low_garden_wall_01.png,96,32,3072,3.0,1.0,True,32,2,63,30,31,28,868,1,1,2442,0.7949,0.7174,32,2,33,2,33,1.031,,,32,32,1,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/curated/overlay/melee_2h/block_exit_weapon_2f.png,block_exit_weapon_2f.png,192,96,18432,6.0,3.0,True,44,16,183,54,139,38,5282,5,2,18085,0.9812,0.7134,44,16,9,42,44,1.375,,,160,64,5,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/live_review/overlays/fallen_star_katana__melee_2h__block_exit_weapon.png,fallen_star_katana__melee_2h__block_exit_weapon.png,192,96,18432,6.0,3.0,True,44,16,183,54,139,38,5282,5,2,18085,0.9812,0.7134,44,16,9,42,44,1.375,,,160,64,5,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/melee_fast/operator_body_melee_fast_baked1.png,operator_body_melee_fast_baked1.png,96,96,9216,3.0,3.0,True,21,30,71,83,50,53,2650,2,2,7745,0.8404,0.7125,21,30,25,13,30,0.938,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__heavy_01__e__7f__96.png,operator__fx__unarmed__heavy_01__e__7f__96.png,672,96,64512,21.0,3.0,True,46,27,567,63,521,36,18756,17,2,63907,0.9906,0.7093,46,27,105,33,105,3.281,,7f__96,544,64,17,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/default/operator_body_default_run4.png,operator_body_default_run4.png,96,96,9216,3.0,3.0,True,22,22,67,82,45,60,2700,2,2,7692,0.8346,0.707,22,22,29,14,29,0.906,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/body/ranged_2h/operator_body_ranged_2h_run1.png,operator_body_ranged_2h_run1.png,96,96,9216,3.0,3.0,True,29,17,69,86,40,69,2760,2,3,7807,0.8471,0.7005,29,17,27,10,29,0.906,,,64,96,2,3,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/curated/weapon/ranged_2h/carbine_rifle_mk1/stance_and_fire_placeholder_3f.png,stance_and_fire_placeholder_3f.png,192,64,12288,6.0,2.0,True,9,19,187,40,178,21,3738,6,1,10867,0.8844,0.6958,9,19,5,24,24,0.75,,,192,32,6,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/live_review/weapons/carbine_rifle_mk1_stance.png,carbine_rifle_mk1_stance.png,192,64,12288,6.0,2.0,True,9,19,187,40,178,21,3738,6,1,10867,0.8844,0.6958,9,19,5,24,24,0.75,,,192,32,6,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/weapons/carbine_rifle_mk1/carbine_rifle_mk1_stance.png,carbine_rifle_mk1_stance.png,192,64,12288,6.0,2.0,True,9,19,187,40,178,21,3738,6,1,10867,0.8844,0.6958,9,19,5,24,24,0.75,,,192,32,6,1,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__heavy_01__n__8f__96.png,operator__fx__unarmed__heavy_01__n__8f__96.png,768,96,73728,24.0,3.0,True,257,8,743,58,486,50,24300,16,2,72150,0.9786,0.6704,257,8,25,38,257,8.031,,8f__96,512,64,16,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/overlay/unarmed/operator__fx__unarmed__heavy_01__s__7f__96.png,operator__fx__unarmed__heavy_01__s__7f__96.png,672,96,64512,21.0,3.0,True,235,10,511,88,276,78,21528,9,3,61617,0.9551,0.6663,235,10,161,8,235,7.344,,7f__96,288,96,9,3,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO;LARGE_TRANSPARENT_MARGIN,True
sprites/operator/runtime/body/melee_fast/operator_body_melee_fast_baked3.png,operator_body_melee_fast_baked3.png,96,96,9216,3.0,3.0,True,23,27,79,83,56,56,3136,2,2,7775,0.8436,0.6597,23,27,17,13,27,0.844,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
sprites/operator/runtime/body/melee_fast/operator_body_melee_fast_baked7.png,operator_body_melee_fast_baked7.png,96,96,9216,3.0,3.0,True,23,27,79,83,56,56,3136,2,2,7804,0.8468,0.6597,23,27,17,13,27,0.844,,,64,64,2,2,LARGE_BBOX_EMPTY_AREA;HIGH_TRANSPARENT_PIXEL_RATIO,True
