semantic,direction,frame_index,composition,width,height,area,fill_ratio,centroid_x,centroid_y,center_offset_x,baseline,top_margin,bottom_margin,left_margin,right_margin,vertical_utilization,horizontal_utilization,components,largest_component_ratio,head_width,shoulder_width,torso_width,hip_width,stance_width,head_to_shoulder,torso_to_shoulder,hip_to_shoulder,stance_to_shoulder,clipped,value_available,mean_luma,value_range,dark_ratio,light_ratio,edge_contrast,sources
sidearm__draw_sidearm_01,ne,3,upper+lower,44,69,1889,0.62220,43.433,51.519,-4.067,84,16,11,20,32,0.71875,0.45833,1,1.00000,31,41,36,35,37,0.75610,0.87805,0.85366,0.90244,false,true,0.22001,0.30645,0.65696,0.01112,0.10167,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__ne__5f__96.png
sidearm__draw_sidearm_01,ne,4,upper+lower,43,68,1679,0.57421,47.161,51.558,-0.339,84,17,11,27,26,0.70833,0.44792,1,1.00000,34,38,24,33,38,0.89474,0.63158,0.86842,1.00000,false,true,0.21596,0.29754,0.65932,0.00417,0.08987,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__ne__5f__96.png
sidearm__draw_sidearm_01,ne,5,upper+lower,46,68,1690,0.54028,46.583,51.588,-0.917,84,17,11,27,23,0.70833,0.47917,1,1.00000,38,41,25,31,38,0.92683,0.60976,0.75610,0.92683,false,true,0.22133,0.29151,0.64260,0.00533,0.08594,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__ne__5f__96.png
sidearm__draw_sidearm_01,nw,1,upper+lower,38,69,1837,0.70061,50.687,52.435,3.187,84,16,11,32,26,0.71875,0.39583,1,1.00000,20,37,35,37,38,0.54054,0.94595,1.00000,1.02703,false,true,0.22302,0.32040,0.63473,0.00871,0.11346,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__nw__5f__96.png
sidearm__draw_sidearm_01,nw,2,upper+lower,41,71,1963,0.67434,51.076,50.661,3.576,84,14,11,32,23,0.73958,0.42708,1,1.00000,28,40,38.0,37,38,0.70000,0.95000,0.92500,0.95000,false,true,0.21788,0.30744,0.64901,0.00662,0.12022,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__nw__5f__96.png
sidearm__draw_sidearm_01,nw,3,upper+lower,44,69,1887,0.62154,51.558,51.517,4.058,84,16,11,32,20,0.71875,0.45833,1,1.00000,31,41,36,35,37,0.75610,0.87805,0.85366,0.90244,false,true,0.22021,0.30631,0.65660,0.01113,0.10133,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__nw__5f__96.png
sidearm__draw_sidearm_01,nw,4,upper+lower,43,68,1679,0.57421,47.839,51.558,0.339,84,17,11,26,27,0.70833,0.44792,1,1.00000,34,38,24,33,38,0.89474,0.63158,0.86842,1.00000,false,true,0.21596,0.29754,0.65932,0.00417,0.08987,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__nw__5f__96.png
sidearm__draw_sidearm_01,nw,5,upper+lower,46,68,1690,0.54028,48.417,51.588,0.917,84,17,11,23,27,0.70833,0.47917,1,1.00000,38,41,25,31,38,0.92683,0.60976,0.75610,0.92683,false,true,0.22133,0.29151,0.64260,0.00533,0.08594,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__nw__5f__96.png
sidearm__draw_sidearm_01,se,1,upper+lower,43,74,2133,0.67033,47.560,48.421,0.060,83,10,12,27,26,0.77083,0.44792,1,1.00000,24,41,39.0,41,43,0.58537,0.95122,1.00000,1.04878,false,true,0.21476,0.39597,0.62729,0.01641,0.10824,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__se__5f__96.png
sidearm__draw_sidearm_01,se,2,upper+lower,45,75,2147,0.63615,46.851,48.238,-0.649,84,10,11,25,26,0.78125,0.46875,1,1.00000,29,41,41,42,43,0.70732,1.00000,1.02439,1.04878,false,true,0.21111,0.40021,0.62180,0.01630,0.11004,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__se__5f__96.png
sidearm__draw_sidearm_01,se,3,upper+lower,45,74,2199,0.66036,44.781,48.290,-2.719,83,10,12,23,28,0.77083,0.46875,1,1.00000,28,43,39.5,43,43,0.65116,0.91860,1.00000,1.00000,false,true,0.20709,0.38835,0.63665,0.01592,0.09061,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__se__5f__96.png
sidearm__draw_sidearm_01,se,4,upper+lower,44,74,1999,0.61394,45.671,49.261,-1.829,84,11,11,24,28,0.77083,0.45833,1,1.00000,36,38,27.0,38,41,0.94737,0.71053,1.00000,1.07895,false,true,0.19860,0.36318,0.64932,0.01101,0.08684,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__se__5f__96.png
sidearm__draw_sidearm_01,se,5,upper+lower,42,72,1889,0.62467,45.452,51.461,-2.048,84,13,11,25,29,0.75000,0.43750,1,1.00000,21,37,28.5,38,42,0.56757,0.77027,1.02703,1.13514,false,true,0.19958,0.37305,0.64743,0.01112,0.09792,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__se__5f__96.png
sidearm__draw_sidearm_01,sw,1,upper+lower,43,74,2133,0.67033,47.440,48.421,-0.060,83,10,12,26,27,0.77083,0.44792,1,1.00000,24,41,39.0,41,43,0.58537,0.95122,1.00000,1.04878,false,true,0.21476,0.39597,0.62729,0.01641,0.10824,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__sw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__sw__5f__96.png
sidearm__draw_sidearm_01,sw,2,upper+lower,45,75,2147,0.63615,48.149,48.238,0.649,84,10,11,26,25,0.78125,0.46875,1,1.00000,29,41,41,42,43,0.70732,1.00000,1.02439,1.04878,false,true,0.21111,0.40021,0.62180,0.01630,0.11004,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__sw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__sw__5f__96.png
sidearm__draw_sidearm_01,sw,3,upper+lower,45,74,2199,0.66036,50.219,48.290,2.719,83,10,12,28,23,0.77083,0.46875,1,1.00000,28,43,39.5,43,43,0.65116,0.91860,1.00000,1.00000,false,true,0.20709,0.38835,0.63665,0.01592,0.09061,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__sw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__sw__5f__96.png
sidearm__draw_sidearm_01,sw,4,upper+lower,44,74,1999,0.61394,49.329,49.261,1.829,84,11,11,28,24,0.77083,0.45833,1,1.00000,36,38,27.0,38,41,0.94737,0.71053,1.00000,1.07895,false,true,0.19860,0.36318,0.64932,0.01101,0.08684,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__sw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__sw__5f__96.png
sidearm__draw_sidearm_01,sw,5,upper+lower,42,72,1889,0.62467,49.548,51.461,2.048,84,13,11,29,25,0.75000,0.43750,1,1.00000,21,37,28.5,38,42,0.56757,0.77027,1.02703,1.13514,false,true,0.19958,0.37305,0.64743,0.01112,0.09792,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/draw_sidearm_01/operator__modular_upper_body__sidearm__draw_sidearm_01__sw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/draw_sidearm_01/operator__modular_lower_body__sidearm__draw_sidearm_01__sw__5f__96.png
sidearm__fire_sidearm_01,ne,1,upper+lower,37,69,1587,0.62162,48.231,52.398,0.731,84,16,11,30,29,0.71875,0.38542,1,1.00000,19,33,25,34,36,0.57576,0.75758,1.03030,1.09091,false,true,0.21674,0.30079,0.65028,0.00882,0.08849,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__ne__5f__96.png
sidearm__fire_sidearm_01,ne,2,upper+lower,41,70,1624,0.56585,48.847,51.620,1.347,84,15,11,30,25,0.72917,0.42708,1,1.00000,19,36,24,33,36,0.52778,0.66667,0.91667,1.00000,false,true,0.21699,0.29671,0.66441,0.01047,0.10798,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__ne__5f__96.png
sidearm__fire_sidearm_01,ne,3,upper+lower,37,68,1716,0.68203,48.456,51.199,0.956,84,17,11,31,28,0.70833,0.38542,1,1.00000,30,34,25,34,35,0.88235,0.73529,1.00000,1.02941,false,true,0.21055,0.31022,0.67424,0.00466,0.07916,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__ne__5f__96.png
sidearm__fire_sidearm_01,ne,4,upper+lower,37,69,1595,0.62476,48.828,52.269,1.328,84,16,11,31,28,0.71875,0.38542,1,1.00000,19,33,25,33,35,0.57576,0.75758,1.00000,1.06061,false,true,0.21958,0.28614,0.64451,0.00564,0.07755,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__ne__5f__96.png
sidearm__fire_sidearm_01,ne,5,upper+lower,35,69,1614,0.66832,47.774,52.607,0.274,84,16,11,31,30,0.71875,0.36458,1,1.00000,19,29,27,33,35,0.65517,0.93103,1.13793,1.20690,false,true,0.21629,0.30767,0.66667,0.00929,0.09263,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__ne__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__ne__5f__96.png
sidearm__fire_sidearm_01,nw,1,upper+lower,37,69,1587,0.62162,46.769,52.398,-0.731,84,16,11,29,30,0.71875,0.38542,1,1.00000,19,33,25,34,36,0.57576,0.75758,1.03030,1.09091,false,true,0.21674,0.30079,0.65028,0.00882,0.08849,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__nw__5f__96.png
sidearm__fire_sidearm_01,nw,2,upper+lower,41,70,1624,0.56585,46.153,51.620,-1.347,84,15,11,25,30,0.72917,0.42708,1,1.00000,19,36,24,33,36,0.52778,0.66667,0.91667,1.00000,false,true,0.21694,0.29733,0.66379,0.01047,0.10836,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__nw__5f__96.png
sidearm__fire_sidearm_01,nw,3,upper+lower,37,68,1716,0.68203,46.544,51.199,-0.956,84,17,11,28,31,0.70833,0.38542,1,1.00000,30,34,25,34,35,0.88235,0.73529,1.00000,1.02941,false,true,0.21055,0.31022,0.67424,0.00466,0.07916,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__nw__5f__96.png
sidearm__fire_sidearm_01,nw,4,upper+lower,37,69,1595,0.62476,46.172,52.269,-1.328,84,16,11,28,31,0.71875,0.38542,1,1.00000,19,33,25,33,35,0.57576,0.75758,1.00000,1.06061,false,true,0.21958,0.28614,0.64451,0.00564,0.07755,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__nw__5f__96.png
sidearm__fire_sidearm_01,nw,5,upper+lower,35,69,1614,0.66832,47.226,52.607,-0.274,84,16,11,30,31,0.71875,0.36458,1,1.00000,19,29,27,33,35,0.65517,0.93103,1.13793,1.20690,false,true,0.21629,0.30767,0.66667,0.00929,0.09263,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__nw__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__nw__5f__96.png
sidearm__fire_sidearm_01,se,1,upper+lower,38,69,1648,0.62853,45.309,51.875,-2.191,84,16,11,28,30,0.71875,0.39583,1,1.00000,20,36,25,34,36,0.55556,0.69444,0.94444,1.00000,false,true,0.20767,0.36508,0.68447,0.00910,0.07201,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__se__5f__96.png
sidearm__fire_sidearm_01,se,2,upper+lower,39,70,1646,0.60293,45.718,51.416,-1.782,84,15,11,28,29,0.72917,0.40625,1,1.00000,20,36,24,34,36,0.55556,0.66667,0.94444,1.00000,false,true,0.20707,0.36415,0.68530,0.00911,0.07203,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__se__5f__96.png
sidearm__fire_sidearm_01,se,3,upper+lower,36,67,1603,0.66459,44.493,51.899,-3.007,84,18,11,28,32,0.69792,0.37500,1,1.00000,31,33,22.0,35,36,0.93939,0.66667,1.06061,1.09091,false,true,0.19963,0.32667,0.69432,0.00811,0.05978,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/sidearm/fire_sidearm_01/operator__modular_upper_body__sidearm__fire_sidearm_01__se__5f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/sidearm/fire_sidearm_01/operator__modular_lower_body__sidearm__fire_sidearm_01__se__5f__96.png
